Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SalePrice_log,TotalSF,HouseAge,RemodAge,TotalBathrooms
407,50,3,51.0,10480,1,1,3,3,0,4,0,18,2,2,0,0,6,5,1936,1950,1,1,8,8,2,0.0,3,3,0,3,3,3,6,0,6,0,1064,1064,1,5,1,0,1166,0,473,1639,0,0,1,0,3,1,3,6,1,0,0,5,1936.0,3,1,240,3,3,2,0,0,0,0,0,0,0,4,1,0,3,2008,8,4,115000,11.652696102959753,2230,72,58,1.0
408,70,3,63.0,15576,1,1,3,3,0,4,0,6,2,2,0,5,6,7,1915,1976,1,1,13,10,2,0.0,3,3,0,4,3,3,6,0,6,0,840,840,1,5,1,5,840,840,0,1680,0,0,2,0,4,1,3,8,6,0,0,1,1960.0,3,1,308,3,3,2,0,0,160,0,0,0,0,4,1,0,3,2008,8,4,177000,12.083910661257521,2520,93,32,2.0
409,60,3,109.0,14154,1,1,3,3,0,0,0,16,2,2,0,5,7,5,2006,2006,1,1,12,13,1,350.0,4,3,2,5,4,3,6,0,6,0,1063,1063,1,5,1,5,1071,1101,0,2172,0,0,2,1,3,1,4,9,6,1,4,1,2006.0,2,3,947,3,3,2,192,62,0,0,0,0,0,4,1,0,8,2007,6,5,280000,12.54254845357358,3235,1,1,2.5
410,60,1,85.0,10800,1,1,3,3,0,4,0,21,2,2,0,5,8,5,2007,2008,1,1,12,13,3,100.0,4,3,2,5,3,3,2,789,6,0,245,1034,1,5,1,5,1050,1028,0,2078,1,0,2,1,3,1,5,8,6,1,4,1,2008.0,0,3,836,3,3,2,0,102,0,0,0,0,0,4,1,0,4,2008,6,5,339750,12.73596827534975,3112,1,0,3.5
411,20,3,68.0,9571,1,1,3,3,0,4,0,7,2,2,0,2,5,3,1958,1958,1,1,2,2,2,0.0,3,2,1,3,2,3,6,0,6,0,1276,1276,1,3,1,0,1276,0,0,1276,0,0,1,0,3,1,3,5,4,0,0,1,1958.0,3,1,350,3,3,2,0,0,0,0,0,0,0,4,1,0,6,2009,0,0,60000,11.002116507732017,2552,51,51,1.0
412,190,3,100.0,34650,1,1,3,0,0,4,0,8,2,2,1,2,5,5,1955,1955,3,1,13,14,2,0.0,3,3,1,3,3,2,5,1056,6,0,0,1056,1,3,0,5,1056,0,0,1056,1,0,1,0,3,1,3,5,6,0,0,1,1955.0,0,2,572,3,3,2,264,0,0,0,0,0,0,4,1,0,1,2006,8,4,145000,11.884495917930655,2112,51,51,2.0
413,20,1,0.0,4403,1,1,1,3,0,4,0,21,2,2,0,2,7,5,2009,2009,1,1,8,8,3,432.0,5,3,2,5,3,0,2,578,6,0,892,1470,1,5,1,5,1478,0,0,1478,1,0,2,1,2,1,4,7,6,1,4,1,2009.0,0,2,484,3,3,2,0,144,0,0,0,0,0,4,1,0,6,2010,6,5,222000,12.310437165348775,2948,1,1,3.5
414,30,4,56.0,8960,1,0,3,3,0,4,0,17,0,2,0,2,5,6,1927,1950,1,1,14,15,2,0.0,3,3,1,3,3,3,6,0,6,0,1008,1008,1,4,1,0,1028,0,0,1028,0,0,1,0,2,1,3,5,6,1,4,5,1927.0,3,2,360,3,3,2,0,0,130,0,0,0,0,4,1,0,3,2010,8,4,115000,11.652696102959753,2036,83,60,1.0
415,60,3,59.0,11228,1,1,1,3,0,1,0,20,2,2,0,5,7,5,1993,1993,1,1,12,13,2,0.0,4,3,2,4,3,3,1,50,2,531,499,1080,1,5,1,5,1080,1017,0,2097,0,1,2,1,3,1,4,9,6,1,3,1,1993.0,3,3,678,3,3,2,196,187,0,0,0,0,0,4,1,0,12,2008,8,4,228000,12.337105293891872,3177,15,15,3.0
416,20,3,73.0,8899,1,1,0,3,0,4,0,8,2,2,0,2,7,5,2007,2007,1,1,12,13,2,0.0,4,3,2,4,3,0,2,24,6,0,1316,1340,1,5,1,5,1340,0,0,1340,0,0,2,0,3,1,4,6,6,0,0,1,2007.0,0,2,396,3,3,2,100,30,0,0,0,0,0,4,1,0,8,2007,6,5,181134,12.106997888588934,2680,0,0,2.0
417,60,3,74.0,7844,1,1,3,3,0,4,0,19,2,2,0,5,6,7,1978,1978,3,1,6,6,1,203.0,3,3,1,3,3,3,0,209,6,0,463,672,1,3,1,5,672,728,0,1400,0,0,1,1,3,1,3,6,6,1,3,1,1978.0,0,2,440,3,3,2,0,0,0,0,0,0,0,4,1,0,3,2006,8,4,149500,11.915058360753719,2072,28,28,1.5
418,70,3,86.0,22420,1,1,0,3,0,4,0,6,1,2,0,5,6,6,1918,1950,3,1,13,12,2,0.0,3,3,0,4,3,3,1,1128,6,0,242,1370,2,3,0,0,1370,1254,0,2624,1,0,2,1,4,1,3,10,6,1,4,5,1918.0,3,3,864,3,3,0,0,0,0,0,0,0,0,4,1,0,11,2007,8,4,239000,12.384223015005313,3994,89,57,3.5
419,50,3,60.0,8160,1,1,3,3,0,4,0,7,2,2,0,0,5,6,1940,1950,1,1,8,8,2,0.0,3,3,0,3,3,3,0,312,6,0,444,756,1,2,0,1,756,378,0,1134,1,0,1,1,3,1,3,7,6,0,0,5,1940.0,3,1,240,3,3,1,0,0,0,0,0,0,0,4,1,0,4,2007,8,1,126000,11.744045122410057,1890,67,57,2.5
420,20,3,65.0,8450,1,1,3,3,0,4,0,12,2,2,0,2,5,6,1968,1968,1,1,12,13,2,0.0,3,3,1,3,3,3,1,775,6,0,281,1056,1,5,1,5,1056,0,0,1056,1,0,1,0,3,1,3,6,6,1,2,1,1968.0,3,1,304,3,3,2,0,85,184,0,0,0,0,4,1,0,7,2010,8,4,142000,11.863589378812122,2112,42,42,2.0
421,90,4,78.0,7060,1,1,3,3,0,4,0,11,2,2,2,6,7,5,1997,1998,1,1,12,13,1,200.0,3,4,2,4,4,1,2,1309,6,0,35,1344,1,5,1,5,1344,0,0,1344,2,0,2,0,2,2,3,8,6,0,0,1,1997.0,0,4,784,3,3,2,0,0,0,0,0,0,0,4,1,0,11,2008,8,2,206300,12.237091546357338,2688,11,10,4.0
422,20,3,0.0,16635,1,1,0,3,0,2,0,14,2,2,0,2,6,7,1977,2000,1,1,5,5,3,126.0,4,3,1,4,3,3,0,1246,6,0,356,1602,1,4,1,5,1602,0,0,1602,0,1,2,0,3,1,4,8,6,1,3,1,1977.0,0,2,529,3,3,2,240,0,0,0,0,0,0,4,1,0,6,2009,8,4,215000,12.278397958261774,3204,32,9,2.5
423,20,3,100.0,21750,1,1,3,1,0,4,1,11,0,2,0,2,5,5,1954,1954,3,1,6,6,2,0.0,3,3,1,3,3,3,6,0,6,0,988,988,1,5,1,0,988,0,0,988,0,0,1,0,2,1,3,4,6,0,0,1,1954.0,2,2,520,3,3,0,0,0,0,0,0,0,0,4,1,0,2,2008,8,4,113000,11.635151947212842,1976,54,54,1.0
424,60,3,80.0,9200,1,1,3,3,0,4,0,15,2,2,0,5,8,5,1998,1998,1,1,12,13,1,473.0,4,3,2,4,3,3,2,986,6,0,484,1470,1,4,1,5,1470,1160,0,2630,1,0,2,1,4,1,4,8,6,1,3,1,1998.0,0,3,696,3,3,2,0,66,0,0,0,0,0,4,1,0,6,2008,8,4,315000,12.660331092405906,4100,10,10,3.5
425,20,3,72.0,9000,1,1,3,3,0,4,0,12,2,2,0,2,6,5,1956,1956,1,1,13,14,1,74.0,3,3,1,4,3,3,3,616,6,0,580,1196,1,4,1,0,1196,0,0,1196,1,0,1,0,2,1,3,6,6,1,4,1,1956.0,2,1,297,3,3,2,0,44,0,0,0,0,0,4,1,0,5,2008,8,4,139000,11.842236406331555,2392,52,52,2.0
426,60,4,60.0,3378,1,0,3,1,0,4,0,17,2,2,0,5,7,8,1946,1992,1,1,6,6,2,0.0,3,4,1,3,3,3,6,0,6,0,651,651,1,4,1,5,707,682,0,1389,0,0,1,1,3,1,3,6,6,2,4,5,1947.0,3,1,240,3,3,1,0,0,126,0,0,0,0,4,1,0,9,2009,8,4,135000,11.813037464800539,2040,63,17,1.5
427,80,3,0.0,12800,1,1,3,2,0,4,1,20,2,2,0,7,7,5,1989,1989,1,1,13,14,1,145.0,4,3,2,4,3,1,2,1518,6,0,0,1518,1,4,1,5,1644,0,0,1644,1,1,2,0,2,1,4,5,6,1,3,1,1989.0,0,2,569,3,3,2,80,0,0,0,396,0,0,4,1,0,8,2009,8,4,275000,12.524530013005734,3162,20,20,3.5
428,20,3,77.0,8593,1,1,0,3,0,4,0,12,2,2,0,2,4,6,1957,1957,3,1,8,8,2,0.0,3,3,1,3,3,3,5,288,6,0,619,907,1,5,1,5,907,0,0,907,0,0,1,0,3,1,3,5,6,0,0,5,1964.0,3,1,352,3,3,2,0,0,0,0,0,0,0,4,1,0,7,2008,8,4,109008,11.599185726610004,1814,51,51,1.0
429,20,3,64.0,6762,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2007,2007,1,1,12,13,1,108.0,4,3,2,4,3,3,2,664,6,0,544,1208,1,5,1,5,1208,0,0,1208,1,0,2,0,2,1,4,6,6,0,0,1,2007.0,2,2,628,3,3,2,105,54,0,0,0,0,0,4,1,0,9,2007,6,5,195400,12.182809136284991,2416,0,0,3.0
430,20,3,130.0,11457,1,1,0,3,0,0,0,23,2,2,0,2,6,5,1988,1988,1,1,6,6,2,0.0,3,3,1,4,3,2,2,1005,6,0,387,1392,1,3,1,5,1412,0,0,1412,1,0,2,0,3,1,4,6,6,1,3,1,1988.0,3,2,576,3,3,2,0,0,169,0,0,0,0,4,1,0,3,2009,8,4,175000,12.07254696717504,2804,21,21,3.0
431,160,4,21.0,1680,1,1,3,3,0,4,0,2,2,2,3,5,6,5,1971,1971,1,1,6,6,1,232.0,3,3,1,3,3,3,0,387,6,0,96,483,1,3,1,5,483,504,0,987,0,0,1,1,2,1,3,4,6,0,0,5,1971.0,3,1,264,3,3,2,0,0,0,0,0,0,0,4,1,0,7,2008,0,0,85400,11.355113089309977,1470,37,37,1.5
432,50,4,60.0,5586,1,1,0,0,0,4,0,17,1,2,0,0,6,7,1920,1998,1,1,8,8,2,0.0,3,3,0,3,3,3,6,0,6,0,901,901,1,4,1,5,1088,110,0,1198,0,0,1,0,4,1,3,7,6,0,0,6,0.0,1,0,0,0,0,0,0,98,0,0,0,0,0,2,1,0,9,2008,3,0,79900,11.288543647320601,2099,88,10,1.0
433,160,4,24.0,1920,1,1,3,3,0,4,0,2,2,2,4,5,5,5,1971,1971,1,1,6,6,1,376.0,3,3,1,3,3,3,0,471,6,0,294,765,1,5,1,5,765,600,0,1365,1,0,1,1,2,1,3,6,2,0,0,5,1971.0,3,2,440,3,3,2,240,36,0,0,0,0,0,4,1,0,8,2007,8,4,122500,11.715874472198905,2130,36,36,2.5
434,60,3,100.0,10839,1,1,0,3,0,0,0,8,2,2,0,5,6,5,1997,1998,1,1,12,13,2,0.0,3,3,2,4,3,3,6,0,6,0,926,926,1,5,1,5,926,678,0,1604,0,0,2,1,3,1,3,7,6,1,3,1,1997.0,0,2,470,3,3,2,0,36,0,0,0,0,0,4,1,0,7,2008,8,4,181000,12.10625783509458,2530,11,10,2.5
435,180,4,21.0,1890,1,1,3,3,0,4,0,10,2,2,3,6,4,7,1972,1972,1,1,5,5,2,0.0,3,4,1,4,3,0,0,495,6,0,135,630,1,4,1,5,630,0,0,630,1,0,1,0,1,1,3,3,6,0,0,6,0.0,1,0,0,0,0,2,88,0,0,0,0,0,0,4,1,0,6,2008,8,4,81000,11.302216779257382,1260,36,36,2.0
436,60,3,43.0,10667,1,1,1,3,0,1,0,5,4,2,0,5,7,6,1996,1996,1,1,12,13,2,0.0,4,3,2,4,3,0,2,385,0,344,70,799,1,5,1,5,827,834,0,1661,1,0,2,1,3,1,4,6,6,1,3,1,1996.0,2,2,550,3,3,2,158,61,0,0,0,0,0,4,1,0,4,2009,5,4,212000,12.264346270624157,2460,13,13,3.5
437,50,4,40.0,4400,1,1,3,3,0,4,0,17,2,2,0,0,6,8,1920,1950,1,1,11,12,2,0.0,3,3,0,2,3,3,6,0,6,0,648,648,1,3,1,0,734,384,0,1118,0,0,1,0,2,1,3,6,6,0,0,5,1990.0,3,2,440,3,3,2,0,0,0,0,0,0,0,4,1,0,10,2006,8,4,116000,11.661354090741,1766,86,56,1.0
438,45,4,50.0,6000,1,1,3,3,0,4,0,3,2,2,0,1,6,7,1926,2004,1,1,13,14,2,0.0,4,3,2,3,3,3,6,0,6,0,884,884,1,4,1,5,904,0,0,904,0,0,1,0,2,1,3,4,6,0,0,5,1926.0,3,1,180,3,3,2,0,0,105,0,0,0,0,4,1,0,1,2009,8,4,119000,11.686887175419702,1788,83,5,1.0
439,30,3,40.0,4280,1,1,3,3,0,4,0,6,2,2,0,2,5,6,1913,2002,1,1,14,12,2,0.0,3,3,2,3,3,3,3,365,6,0,75,440,1,3,0,5,694,0,0,694,0,0,1,0,2,1,4,4,6,1,4,5,1990.0,3,1,352,4,3,1,0,0,34,0,0,0,0,2,1,0,3,2007,8,4,90350,11.411457364027745,1134,94,5,1.0
440,50,3,67.0,12354,1,0,3,3,0,0,0,7,2,2,0,0,6,8,1920,2000,1,1,13,14,2,0.0,3,3,0,3,2,2,6,0,6,0,684,684,1,4,1,5,684,512,0,1196,0,0,1,0,3,1,4,7,6,0,0,5,2005.0,3,2,528,3,3,2,0,46,0,0,0,0,0,0,3,800,8,2009,4,4,110000,11.608244735642321,1880,89,9,1.0
441,20,3,105.0,15431,1,1,3,3,0,4,0,16,2,2,0,2,10,5,2008,2008,3,1,12,13,3,200.0,5,3,2,5,3,1,2,1767,0,539,788,3094,1,5,1,5,2402,0,0,2402,1,0,2,0,2,1,5,10,6,2,4,1,2008.0,0,3,672,3,3,2,0,72,0,0,170,0,0,4,1,0,4,2009,8,4,555000,13.22672519452875,5496,1,1,3.0
442,90,3,92.0,12108,1,1,3,3,0,4,0,7,2,2,2,2,4,4,1955,1955,1,1,12,13,1,270.0,3,3,1,3,3,3,0,133,6,0,1307,1440,1,3,0,1,1440,0,0,1440,0,0,2,0,4,2,2,8,6,0,0,6,0.0,1,0,0,0,0,2,0,0,0,0,0,0,0,4,1,0,9,2008,8,4,118000,11.678448377988165,2880,53,53,2.0
443,50,4,52.0,6240,1,1,3,3,0,4,0,3,2,2,0,0,5,7,1930,1992,1,1,8,8,2,0.0,3,3,2,3,3,3,6,0,6,0,1078,1078,1,3,1,5,1128,445,0,1573,0,0,2,0,3,1,3,8,6,1,4,5,1930.0,3,2,360,3,3,1,0,0,0,0,0,0,0,4,1,0,6,2008,8,4,162900,12.000897933306716,2651,78,16,2.0
444,120,3,53.0,3922,1,1,3,3,0,4,0,0,2,2,4,2,7,5,2006,2007,1,1,14,15,1,72.0,4,3,2,5,3,0,6,0,6,0,1258,1258,1,5,1,5,1258,0,0,1258,0,0,2,0,2,1,4,6,6,1,4,1,2007.0,0,3,648,3,3,2,144,16,0,0,0,0,0,4,1,0,6,2007,6,5,172500,12.058158312538197,2516,1,0,2.0
445,60,3,70.0,8750,1,1,3,3,0,4,0,5,2,2,0,5,7,5,1994,1995,1,1,12,13,2,0.0,4,4,2,4,3,3,2,642,6,0,273,915,1,5,1,5,933,975,0,1908,1,0,2,1,4,1,4,8,6,1,3,1,1994.0,3,2,493,3,3,2,144,133,0,0,0,0,0,4,1,0,7,2008,8,4,210000,12.25486757159303,2823,14,13,3.5
446,20,3,73.0,9855,1,1,3,3,0,0,0,7,2,2,0,2,6,5,1956,1956,3,1,13,14,2,0.0,3,3,1,3,3,3,6,0,6,0,1436,1436,1,2,1,5,1689,0,0,1689,0,0,1,0,3,1,3,7,6,1,4,1,1956.0,3,2,480,3,3,2,0,0,0,0,0,0,0,2,1,0,11,2009,0,4,127500,11.755879486687116,3125,53,53,1.0
447,20,3,137.0,16492,1,1,0,3,0,0,0,12,3,2,0,2,6,6,1966,2002,1,1,3,10,2,0.0,4,3,1,3,3,3,0,247,5,713,557,1517,1,5,1,5,1888,0,0,1888,0,0,2,1,2,1,4,6,4,1,4,1,1966.0,0,2,578,3,3,2,0,0,0,0,0,0,0,4,1,0,6,2010,8,4,190000,12.154784614286667,3405,44,8,2.5
448,60,3,0.0,11214,1,1,0,3,0,0,0,8,2,2,0,5,7,5,1998,1999,1,1,12,13,2,0.0,4,3,2,4,3,3,6,0,6,0,930,930,1,4,1,5,956,930,0,1886,0,0,2,1,4,1,4,10,6,1,3,1,1998.0,0,2,431,3,3,2,89,0,0,0,0,0,0,4,1,0,7,2006,8,4,199900,12.20557752297723,2816,8,7,2.5
449,50,4,50.0,8600,1,1,3,0,0,4,0,9,2,2,0,0,6,6,1937,1950,1,1,8,8,2,0.0,3,3,0,3,3,3,6,0,6,0,780,780,1,3,1,5,780,596,0,1376,0,0,2,0,3,1,3,7,6,1,4,5,1937.0,3,1,198,3,3,0,0,0,0,0,0,0,0,4,1,0,6,2006,8,4,119500,11.691080018519527,2156,69,56,2.0
450,50,4,50.0,6000,1,1,3,3,0,4,0,17,2,2,0,0,3,7,1948,2002,1,1,8,8,2,0.0,3,4,1,3,3,3,0,331,6,0,318,649,1,5,1,5,679,504,0,1183,0,0,1,1,2,1,3,6,6,0,0,5,1981.0,3,1,308,3,3,2,0,176,0,0,0,0,0,4,1,0,6,2007,8,4,120000,11.695255355062795,1832,59,5,1.5
451,30,4,70.0,5684,1,1,3,3,0,4,0,17,2,2,0,2,6,8,1930,2005,3,1,13,14,2,0.0,3,3,0,3,3,3,6,0,6,0,813,813,1,5,1,0,813,0,0,813,0,0,1,0,2,1,4,5,6,0,0,5,1932.0,3,1,270,2,2,0,0,113,0,0,0,0,0,4,1,0,6,2006,8,4,110000,11.608244735642321,1626,76,1,1.0
452,20,3,62.0,70761,1,1,0,2,0,4,1,4,2,2,0,2,7,5,1975,1975,1,7,9,10,2,0.0,3,3,1,4,3,1,0,655,6,0,878,1533,1,3,1,5,1533,0,0,1533,1,0,2,0,2,1,4,5,6,2,3,1,1975.0,3,2,576,3,3,2,200,54,0,0,0,0,0,4,1,0,12,2006,8,4,280000,12.54254845357358,3066,31,31,3.0
453,60,3,0.0,9303,1,1,0,3,0,0,0,23,2,2,0,5,6,5,1996,1997,3,1,12,13,1,42.0,4,3,2,5,3,3,0,742,6,0,130,872,1,5,1,5,888,868,0,1756,1,0,2,1,3,1,3,7,6,0,0,1,1996.0,0,2,422,3,3,2,144,122,0,0,0,0,0,4,1,0,7,2007,8,4,204000,12.225880174775122,2628,11,10,3.5
454,60,1,75.0,9000,1,1,3,3,0,4,0,21,2,2,0,5,8,5,2008,2008,1,1,12,13,2,0.0,4,3,2,4,3,3,6,0,6,0,768,768,1,5,1,5,786,804,0,1590,0,0,2,1,3,1,4,6,6,0,0,1,2008.0,2,2,676,3,3,2,0,30,0,0,0,0,0,4,1,0,6,2009,8,4,210000,12.25486757159303,2358,1,1,2.5
455,90,3,63.0,9297,1,1,3,3,0,4,0,11,2,2,2,2,5,5,1976,1976,1,1,9,10,2,0.0,3,3,1,3,3,3,0,1606,6,0,122,1728,1,3,1,5,1728,0,0,1728,2,0,2,0,4,2,3,8,6,0,0,5,1976.0,3,2,560,3,3,2,0,0,0,0,0,0,0,4,1,0,7,2006,8,3,188000,12.144202560946876,3456,30,30,4.0
456,20,3,80.0,9600,1,1,3,3,0,4,0,14,2,2,0,2,7,6,1973,1973,3,1,6,6,1,320.0,3,3,1,3,3,3,0,916,6,0,326,1242,1,2,1,5,1242,0,0,1242,0,0,1,1,3,1,3,6,6,1,3,1,1973.0,3,2,528,3,3,2,0,0,0,0,0,0,0,4,1,0,9,2007,8,4,175500,12.075400019877522,2484,34,34,1.5
457,70,4,34.0,4571,1,0,3,3,0,4,0,17,2,2,0,5,5,5,1916,1950,1,1,0,0,2,0.0,3,3,0,3,3,3,6,0,6,0,624,624,1,2,0,5,624,720,0,1344,0,0,1,0,4,1,3,7,6,0,0,5,1916.0,3,3,513,2,2,2,0,0,96,0,0,0,0,4,1,0,5,2008,0,0,98000,11.49273296168228,1968,92,58,1.0
458,20,3,0.0,53227,1,1,0,2,0,1,1,4,2,2,0,2,4,6,1954,1994,0,5,9,10,2,0.0,3,3,1,4,3,1,1,1116,6,0,248,1364,1,5,1,5,1663,0,0,1663,1,0,1,0,2,1,4,6,2,2,4,1,1954.0,0,2,529,3,3,2,224,137,0,0,0,0,0,4,1,0,3,2008,8,4,256000,12.45293662970407,3027,54,14,2.0
459,70,4,0.0,5100,1,0,3,3,0,4,0,17,2,2,0,5,8,7,1925,1996,3,1,11,15,2,0.0,3,4,2,3,3,3,6,0,6,0,588,588,1,2,1,5,833,833,0,1666,0,0,1,0,3,1,4,7,6,1,4,5,1925.0,3,1,228,3,3,2,192,63,0,0,0,0,0,2,1,0,6,2008,8,4,161000,11.989165855127435,2254,83,12,1.0
460,50,3,0.0,7015,1,1,0,0,0,0,0,3,2,2,0,0,5,4,1950,1950,1,1,8,8,0,161.0,3,3,1,3,3,3,3,185,6,0,524,709,1,3,1,5,979,224,0,1203,1,0,1,0,3,1,4,5,6,1,3,5,1950.0,3,1,352,3,3,2,0,0,248,0,0,0,0,4,1,0,7,2009,8,4,110000,11.608244735642321,1912,59,59,2.0
461,60,1,75.0,8004,1,1,0,3,0,4,0,21,6,2,0,5,8,5,2009,2009,1,1,12,13,3,110.0,4,3,2,4,3,3,2,544,6,0,288,832,1,5,1,5,832,1103,0,1935,1,0,2,1,3,1,3,8,6,0,0,3,2009.0,0,2,552,3,3,2,0,150,0,0,0,0,0,4,1,0,12,2009,6,5,263435,12.481565733211923,2767,0,0,3.5
462,70,3,60.0,7200,1,1,3,3,0,4,0,18,1,2,0,5,7,9,1936,2007,1,1,13,14,2,0.0,4,4,2,4,4,3,0,350,1,210,0,560,1,5,1,5,575,560,0,1135,1,0,1,0,3,1,4,6,6,0,0,5,1971.0,2,2,576,3,3,2,256,0,0,0,0,0,0,2,1,0,4,2009,8,4,155000,11.951186847493476,1695,73,2,2.0
463,20,3,60.0,8281,1,1,0,3,0,4,0,19,2,2,0,2,5,5,1965,1965,1,1,8,8,2,0.0,3,3,1,3,3,3,5,553,1,311,0,864,1,4,1,5,864,0,0,864,0,0,1,0,3,1,3,5,6,1,1,5,1965.0,3,1,360,3,3,2,0,0,236,0,0,0,0,1,1,0,12,2009,8,4,62383,11.04106411122238,1728,44,44,1.0
464,70,3,74.0,11988,1,1,0,1,0,4,1,6,2,2,0,5,6,7,1934,1995,3,1,11,12,2,0.0,3,3,1,3,3,3,3,326,6,0,389,715,1,2,1,0,849,811,0,1660,0,0,1,1,3,1,3,6,6,1,4,5,1939.0,3,1,240,3,3,2,0,0,0,0,0,0,0,4,1,0,8,2008,8,4,188700,12.147919030759663,2375,74,13,1.5
465,20,3,60.0,8430,1,1,3,1,0,4,1,5,2,2,0,2,5,5,1978,1978,1,1,6,6,1,136.0,3,3,1,4,3,3,5,616,6,0,424,1040,1,3,1,5,1040,0,0,1040,0,0,2,0,3,1,3,5,6,0,0,6,0.0,1,0,0,0,0,2,0,0,0,0,0,0,0,4,1,0,8,2009,8,4,124000,11.728044909070785,2080,31,31,2.0
466,120,4,0.0,3072,1,1,3,3,0,4,0,0,2,2,4,2,7,5,2004,2004,3,1,12,13,1,18.0,4,3,2,4,3,3,6,0,6,0,1375,1375,1,5,1,5,1414,0,0,1414,0,0,2,0,2,1,4,6,6,1,3,1,2004.0,0,2,398,3,3,2,144,20,0,0,0,0,0,4,1,0,5,2006,8,4,178740,12.093693109638318,2789,2,2,2.0
467,20,3,85.0,10628,1,1,3,3,0,4,0,12,2,2,0,2,7,5,1970,1970,0,5,9,10,2,0.0,3,4,1,3,4,1,2,778,6,0,499,1277,1,3,1,5,1277,0,0,1277,1,0,1,0,2,1,3,5,6,1,1,1,1970.0,3,2,526,3,3,2,0,0,0,0,176,0,0,1,1,0,4,2007,8,4,167000,12.025755079404917,2554,37,37,2.0
468,70,3,79.0,9480,1,1,3,3,0,4,0,12,0,2,0,5,5,7,1942,1995,1,1,8,8,3,224.0,3,3,1,3,3,3,3,386,6,0,342,728,1,5,1,5,888,756,0,1644,0,0,1,1,3,1,4,7,6,2,4,1,1942.0,3,1,312,3,3,2,168,0,0,0,0,0,0,4,1,0,6,2007,8,4,146500,11.89478753335453,2372,65,12,1.5
469,20,3,98.0,11428,1,1,0,3,0,4,0,16,2,2,0,2,8,5,2006,2006,1,1,12,13,3,248.0,4,3,2,4,3,3,6,0,6,0,1626,1626,1,5,1,5,1634,0,0,1634,0,0,2,0,3,1,4,7,6,1,4,1,2006.0,2,3,866,3,3,2,0,44,0,0,0,0,0,4,1,0,5,2007,8,4,250000,12.429220196836383,3260,1,1,2.0
470,60,3,76.0,9291,1,1,0,3,0,0,0,20,7,2,0,5,6,5,1993,1993,1,1,6,6,1,120.0,4,3,2,4,3,3,2,426,6,0,406,832,1,5,1,5,832,878,0,1710,0,0,2,1,3,1,4,7,6,0,0,1,1993.0,2,2,506,3,3,2,144,70,0,0,0,0,0,4,1,0,6,2008,8,4,187000,12.138869243416009,2542,15,15,2.5
471,120,3,0.0,6820,1,1,0,3,0,0,0,22,2,2,4,2,8,5,1985,1985,1,1,6,6,2,0.0,4,3,2,4,3,0,2,368,1,1120,0,1488,1,3,1,5,1502,0,0,1502,1,0,1,1,1,1,4,4,6,0,0,1,1985.0,2,2,528,3,3,2,0,54,0,0,140,0,0,4,1,0,6,2010,8,4,212000,12.264346270624157,2990,25,25,2.5
472,60,3,92.0,11952,1,1,3,3,0,4,0,14,3,2,0,5,7,6,1977,1977,4,6,14,10,2,0.0,3,3,1,4,3,3,6,0,6,0,808,808,1,3,1,5,1161,808,0,1969,0,0,2,1,3,1,3,8,6,1,4,1,1977.0,2,2,534,3,3,2,0,0,0,0,276,0,0,4,1,0,11,2007,8,4,190000,12.154784614286667,2777,30,30,2.5
473,180,4,35.0,3675,1,1,3,3,0,4,0,7,2,2,4,7,6,5,2005,2005,1,1,12,13,1,80.0,3,3,2,4,3,1,2,459,6,0,88,547,1,5,1,5,1072,0,0,1072,1,0,1,0,2,1,3,5,6,0,0,2,2005.0,2,2,525,3,3,2,0,28,0,0,0,0,0,4,1,0,6,2008,8,4,148000,11.904974309480183,1619,3,3,2.0
474,20,3,110.0,14977,1,1,0,3,0,4,0,16,2,2,0,2,8,5,2006,2007,1,1,12,13,1,304.0,4,3,2,5,3,1,2,1350,6,0,626,1976,1,5,1,5,1976,0,0,1976,1,0,2,0,2,1,4,7,6,1,5,1,2006.0,2,3,908,3,3,2,250,63,0,0,0,0,0,4,1,0,7,2007,6,5,440000,12.994532278619134,3952,1,0,3.0
